name,country_codes,countries
NEWMARKET INDUSTRIES GMBH,RUS,Russia
GRAND SLAM INVESTMENTS LTD.,RUS,Russia
GRAN STAR CORP.,RUS,Russia
WESTFIN GROUP INC.,RUS,Russia
GENIUS CORPORATION,RUS,Russia
FALCK INCORPORATED,RUS,Russia
KEIR GROUP GMBH,RUS,Russia
DUNN INVESTMENTS CORP.,RUS,Russia
AIKO IMPEX LTD.,RUS,Russia
COMPUTEX INC.,RUS,Russia
DALIA GROUP GMBH,RUS,Russia
MARONE BROKERS GMBH,RUS,Russia
MELVIN INVESTMENTS INC.,RUS,Russia
MITAR CORPORATION,RUS,Russia
KELSALL INC.,RUS,Russia
MEDIZIN UND HANDLES GMBH,RUS,Russia
BUCLEY INTERNATIONAL LTD.,RUS,Russia
ABER SALES & SERVICES LTD.,RUS,Russia
WESCO INC.,RUS,Russia
BLUEFIELD GROUP CORPORATION,RUS,Russia
WENDES CORPORATION,RUS,Russia
PANDA IMPEX GmbH,RUS,Russia
LACOTA COMPANY LIMITED,RUS,Russia
D'EUSON COMPANY LIMITED,RUS,Russia
DUNKAN LTD.,RUS,Russia
GREGOR TRADING LTD.,RUS,Russia
FLAVELL IMPEX S.A.,RUS,Russia
WAYSIDE COMPANY LIMITED,RUS,Russia
AURORA SECURITIES TRADING INC.,RUS,Russia
OBERON TRADING LIMITED,RUS,Russia
HERCULES IMPEX LTD.,RUS,Russia
COCHRAN INDUSTRIES S.A.,RUS,Russia
DOMINANTA GROUP LIMITED,RUS,Russia
EDFORD MANAGEMENT CORP.,RUS,Russia
DENVER EXPORT IMPORT INC.,RUS,Russia
EXTON CHEMICALS LTD.,RUS,Russia
TORRIDGE PROMOTION S. A.,RUS,Russia
SLATER IMPEX LTD.,RUS,Russia
"WILLARD ENTERPRISES, INC.",RUS,Russia
HILLROY LIMITED,RUS,Russia
SACRON HOLDINGS LIMITED,RUS,Russia
"OOO ""VLAD"" LTD.",RUS,Russia
OLERON LIMITED,RUS,Russia
TOPPLER INTERNATIONAL INC.,RUS,Russia
LIVART INVESTMENTS CORP.,RUS,Russia
PIKEMAN HOLDINGS S.A.,RUS,Russia
ACCEL INC.,RUS,Russia
ASTRA MARITIME (INVESTMENTS) LTD.,RUS,Russia
ACOM TRADE CORPORATION,RUS,Russia
NEIGEL GMBH,RUS,Russia
EAST SERVICES CORP.,RUS,Russia
ABS GROUP INC.,RUS,Russia
COMELEX MARKETING INC.,RUS,Russia
ROMEIKE GMBH,RUS,Russia
MORLEY LIMITED,RUS,Russia
ECORANTA INVESTMENTS CORPORATION,RUS,Russia
BERGO GRUPPE GMBH,RUS,Russia
ISNARD CORPORATION,RUS,Russia
INGRAM INVESTMENTS INC.,RUS,Russia
HEURON LIMITED,RUS,Russia
HOLYWELL PACIFIC LIMITED,RUS,Russia
DAGON WHOLESALERS LIMITED,RUS,Russia
FINROCK HOLDING LTD.,RUS,Russia
RALWOOD LTD.,RUS,Russia
INTERFORUM S.A.,RUS,Russia
GENERAL LINE GROUP CORPORATION,RUS,Russia
MELVIN ASSETS S.A.,RUS,Russia
HURREN TRADING INC.,RUS,Russia
TRANS-COM GMBH,RUS,Russia
DASTIN GMBH,RUS,Russia
ALFA SYSTEM CORPORATION,RUS,Russia
BUKI INTERNATIONAL LTD.,RUS,Russia
NELKE GRUPPE GMBH,RUS,Russia
AURUM BUSINESS INC.,RUS,Russia
FALMER INC.,RUS,Russia
VATONGA TRADING COMPANY LTD.,RUS,Russia
POWLSON CORPORATION,RUS,Russia
Vitalimex Limited,RUS,Russia
TRANSLINE INTERNATIONAL SERVICE CENTRE CORP.,RUS,Russia
SEREDA & BUSS GMBH,RUS,Russia
DISCOVERY TECHNOLOGIES LIMITED,RUS,Russia
CARNVILLE DEVELOPMENT LIMITED,RUS,Russia
DIGITAL MECHANICS SYSTEMS LTD.,RUS,Russia
TISSA CORPORATION,RUS,Russia
PILAR INVESTMENTS LTD.,RUS,Russia
CARMONA HOLDINGS S.A.,RUS,Russia
COLLONI COMPANY LTD.,RUS,Russia
INGLES GMBH,RUS,Russia
KARSTADT WERKE GmbH,RUS,Russia
ROWLAND CORPORATION,RUS,Russia
ALKO IMPEX LTD.,RUS,Russia
TALISMAN INVESTMENTS LIMITED,RUS,Russia
BLUSS HOLDINGS S.A.,RUS,Russia
OMBUDSMAN SECURITY CORPORATION,RUS,Russia
HEADING TRADING LIMITED,RUS,Russia
CARLINGFORD INDUSTRIES LTD.,RUS,Russia
ROMIX TRADE CORP.,RUS,Russia
SOFT TRADING CHAMPION CORP.,RUS,Russia
KIRBY INVESTMENTS GMBH,RUS,Russia
VIOLET IMPEX GMBH,RUS,Russia
ENTERPRISES MEDICALES GRAY S.A.,RUS,Russia
HEATHERMIST LIMITED,RUS,Russia
REGAL DISTRIBUTION COMPANY LIMITED,RUS,Russia
OLIMP INVESTMENTS CORP.,RUS,Russia
ALICE INTERNATIONAL LIMITED,RUS,Russia
WATERMARK MARKETING LTD.,RUS,Russia
HEINRICH GMBH,RUS,Russia
STRALFORS LIMITED,RUS,Russia
MALBONE INC.,RUS,Russia
UNISERVICE CORPORATION,RUS,Russia
SSM HOLDINGS LTD.,RUS,Russia
HINES COMPANY LIMITED,RUS,Russia
RATHAUS GMBH,RUS,Russia
STIVEN INVESTMENTS INC.,RUS,Russia
DENHAM INTERNATIONAL S.A.,RUS,Russia
WESTLINE CORP.,RUS,Russia
GRIFTON TRADING LIMITED,RUS,Russia
MARSH IMPEX GMBH,RUS,Russia
DENTA-DEPO INTERNATIONAL CORP.,RUS,Russia
JOYCE INTERNATIONAL TRADERS INC.,RUS,Russia
MURLEY INVESTMENTS LIMITED,RUS,Russia
ALEF GOLD CORPORATION,RUS,Russia
LINZ SERVICES INC.,RUS,Russia
CAROL MANAGEMENT INC.,RUS,Russia
HORSLER MANAGEMENT GMBH,RUS,Russia
LLOYD & CO. LIMITED,RUS,Russia
ASTRON MANAGEMENT LTD.,RUS,Russia
MT INVESTMENTS INC.,RUS,Russia
SG ENTIRETY LTD.,RUS,Russia
RESPECT GmbH,RUS,Russia
CAPFUL LIMITED,RUS,Russia
AMITY SECURITIES LTD.,RUS,Russia
KIDNER EQUITIES S.A.,RUS,Russia
MIDWELL TRADING CORPORATION,RUS,Russia
M.C.S.E. HOLDING LIMITED,RUS,Russia
SETLEND CORP.,RUS,Russia
OSTAN LIMITED,RUS,Russia
INSTAR ENTERPRISES INC.,RUS,Russia
PROGRESS INVESTMENTS INC.,RUS,Russia
KARIN SECURITIES CORP.,RUS,Russia
CLARETONE LTD.,RUS,Russia
DELOS INVESTMENTS LTD.,RUS,Russia
SIGRID LTD.,RUS,Russia
ILS RUSIN GMBH,RUS,Russia
NORTHVILLE DEVELOPMENTS CORP.,RUS,Russia
LAURIA EXPORTERS LIMITED,RUS,Russia
PLANTA EAST-WEST LTD.,RUS,Russia
LUMIN TRADING CORPORATION,RUS,Russia
FTP CONSULTING LIMITED,RUS,Russia
RADFORD GROUP LTD.,RUS,Russia
TORLAND LIMITED,RUS,Russia
GORDON IMPEX LIMITED,RUS,Russia
AG FOOD LTD,RUS,Russia
"OOO NPP ""CATALYS"" LIMITED",RUS,Russia
GOLDING INC.,RUS,Russia
UNICOR TRADING LTD,RUS,Russia
EDELHOFF GMBH,RUS,Russia
"SKS, INC.",RUS,Russia
SB & CO INVESTMENT GMBH,RUS,Russia
ALTREX INC.,RUS,Russia
RUTTER TRADERS GMBH,RUS,Russia
LADENBAY TRADING GMBH,RUS,Russia
UTJOS INC.,RUS,Russia
PIERRE DUPONT S.A.,RUS,Russia
SAMMIC TRADERS S.A.,RUS,Russia
TRASMATIC LIMITED,RUS,Russia
LARGO MANAGEMENT INC.,RUS,Russia
BALTIMOR INVESTMENTS LTD.,RUS,Russia
DAMON MANAGEMENT S.A.,RUS,Russia
UBS CORPORATION,RUS,Russia
JENICE LTD.,RUS,Russia
UNICAM LTD.,RUS,Russia
A.N.B. TRADING GMBH,RUS,Russia
SENZ INVESTMENTS INC.,RUS,Russia
DALLAS INTERNATIONAL INC.,RUS,Russia
BASSI SERVICES S.A.,RUS,Russia
INTERSTATE IMPORT/EXPORT CORPORATION,RUS,Russia
BAMBER INTERNATIONAL INC.,RUS,Russia
BIRMINGHAM SHIPPING INC.,RUS,Russia
NORWEB INTERNATIONAL INC.,RUS,Russia
DOMENICA ASSOCIATES LTD.,RUS,Russia
OREGON INTERNATIONAL LIMITED,RUS,Russia
JULIA IMPEX GMBH,RUS,Russia
REIMAX LTD.,RUS,Russia
EUROPEAN ELECTRO INDUSTRY LTD.,RUS,Russia
HARGIS TRADING LIMITED,RUS,Russia
TRANSFORMING GROUP LIMITED,RUS,Russia
MICROSYSTEMS LTD.,RUS,Russia
LASER BUSINESS LTD.,RUS,Russia
WICHITA TRADE CORPORATION,RUS,Russia
UNICOR BUSINESS LTD.,RUS,Russia
ENERGY ASSISTANCE COMPANY LIMITED,RUS,Russia
ABSOLUTE CONSTRUCTION CORPORATION,RUS,Russia
SERVICE GALLERY CORPORATION,RUS,Russia
Avella Management Ltd.,RUS,Russia
MEDIA CONSULTING LTD.,RUS,Russia
RESOURCES INVESTMENT COMPANY LIMITED,RUS,Russia
MTI DELTA CORPORATION,RUS,Russia
FLAMINGO DIGITAL INC.,RUS,Russia
TENBRY GMBH,RUS,Russia
SYLMAR ENTERPRISES LIMITED,RUS,Russia
ARCOR HOLDINGS INC.,RUS,Russia
GALLERY NOVAYA COLLEKTSIYA LTD.,RUS,Russia
LINDEN OVERSEAS LIMITED,RUS,Russia
Parallel Industry Limited,RUS,Russia
GRAYFORD CORPORATION,RUS,Russia
LECTON COMPANY S.A.,RUS,Russia
Last Leaf Limited,RUS,Russia
WELLWORLD INDUSTRIES LIMITED,RUS,Russia
ACTUAL GROUP LIMITED,RUS,Russia
ELECTRONICS SUPPLIES CORPORATION,RUS,Russia
BENSON ENTERPRISES INC.,RUS,Russia
NOVA-GLOBUS LTD,RUS,Russia
PRIMEX INVESTMENTS LTD.,RUS,Russia
AVALON LTD.,RUS,Russia
SPF INVESTMENTS LIMITED,RUS,Russia
HOWDEN MANAGEMENT HOLDINGS LTD,RUS,Russia
CAMERON GROUP INC.,RUS,Russia
LT ENTERPRISE INC.,RUS,Russia
HAMMERSON GROUP LTD,RUS,Russia
SWIFT BUSINESS INC.,RUS,Russia
KWINTA LTD.,RUS,Russia
WAINCOTT HOLDINGS INC.,RUS,Russia
Daisy Asset Management Limited,RUS,Russia
SILVIA GROUP LTD.,RUS,Russia
R. & P. TRADING LTD.,RUS,Russia
NEWTON SYSTEM LIMITED,RUS,Russia
GITTOS S.A.,RUS,Russia
HANS STOLLE TRADERS GMBH,RUS,Russia
SURETY INVEST LIMITED,RUS,Russia
LONETREE TRADING CORP.,RUS,Russia
FABLED TRADING LTD.,RUS,Russia
PARIDELIS- M LTD.,RUS,Russia
MANGROVE GROUP INC.,RUS,Russia
ELDON TRADING LIMITED,RUS,Russia
AMRO HOLDINGS CORPORATION,RUS,Russia
CORBIN CONSULTING LIMITED,RUS,Russia
F & T UNION GROUP S.A.,RUS,Russia
REMO GROUP S.A.,RUS,Russia
GERHARD INVESTMENTS LTD.,RUS,Russia
EWELL UNION GROUP INC.,RUS,Russia
GASSET INTERNATIONAL INC.,RUS,Russia
DEEPEARTH SOLUTIONS LTD.,AZE,Azerbaijan
CHAMPELTON LTD.,RUS,Russia
ZOLLERG INTERNATIONAL CORP.,RUS,Russia
KRONBERG GROUP LTD.,RUS,Russia
DORTMUND INTERNATIONAL INC.,RUS,Russia
ITABANCO INVESTMENTS LTD.,RUS,Russia
HYPO FUNDS GmbH,RUS,Russia
TONBRIDGE LIMITED,RUS,Russia
LAVIS INTERNATIONAL GROUP INC.,RUS,Russia
WRINGTON S.A.,RUS,Russia
PRO-SUGAR MILLENIUM INC.,RUS,Russia
SATURN SATELLITE INC.,RUS,Russia
LEGAL CONSULTING LIMITED,RUS,Russia
HYPER TRADING LIMITED,RUS,Russia
WINTON UNITED INC.,RUS,Russia
UNION GENERAL INC.,RUS,Russia
GOLDHOUSE INC.,RUS,Russia
STAYNER SECURITIES S.A.,RUS,Russia
ENSIGN CORPORATION,RUS,Russia
OLDEMAR TRADING CORP.,RUS,Russia
HOLDING COMPANY SIGMA INC.,RUS,Russia
ROOD INTERNATIONAL LTD,RUS,Russia
Tahoe International Corp.,RUS,Russia
BLENKARN MANAGEMENT LIMITED,RUS,Russia
ESCOTT HOLDINGS LIMITED,RUS,Russia
ZURICH BROKERS LTD.,RUS,Russia
TORRE LIMITED,RUS,Russia
STELL TECHNOLOGY CORPORATION,RUS,Russia
INGLEFORD RESOURCES LTD.,RUS,Russia
BARKLEY INC.,RUS,Russia
Mobile Market Investments LLC,RUS,Russia
MOONLIGHT ODYSSEY LTD,RUS,Russia
ATLANTIS MONEYMATE INC.,RUS,Russia
MG Capital Ltd.,RUS,Russia
SOLAR SERVICES HOLDING LTD.,RUS,Russia
HOLTEN MANAGEMENT LTD.,RUS,Russia
Trace Kreol Ltd,RUS,Russia
ATHEN COMMERCE LTD.,RUS,Russia
Special Equipment Bahamas Ltd.,RUS,Russia
ALLADIN GROUP INC.,RUS,Russia
GLENVILLE MANAGEMENT CORP.,RUS,Russia
Knightsbridge Co. Ltd.,RUS,Russia
"REAL T1 ACQUISITIONS, LTD",RUS,Russia
APOSTROF LTD,RUS,Russia
"ASTRA RESEARCH, INC.",RUS,Russia
TOO CKAH LIMITED,RUS,Russia
AYTON HOLDINGS LIMITED,RUS,Russia
BHC Group Limited,RUS,Russia
SOVIMPEX LIMITED,RUS,Russia
LYNTON CORPORATE HOLDINGS LIMITED,RUS,Russia
ELMEX HOLDINGS S.A.,RUS,Russia
MERYTON FINANCE LTD.,RUS,Russia
VNESHMETALEXPORT LTD.,RUS,Russia
DIANA SERVICE INC.,RUS,Russia
PARITET LTD.,RUS,Russia
RUSSIAN TRADE HOUSE LTD.,RUS,Russia
BRITISH HOSPITALITY SUPPORT SERVICES LIMITED,RUS,Russia
UNITED CAPITAL ASSOCIATED INC.,RUS,Russia
A & E CORPORATION,RUS,Russia
CONSTRUCTINVEST CORPORATION,RUS,Russia
"TRADING & INDUSTRIAL COMPANY ""ANKOR"" LIMITED",RUS,Russia
"""STROYSERVICE"" LIMITED",RUS,Russia
AVAND DEVELOPMENT INC.,RUS,Russia
AF Markets Ltd,RUS,Russia
Cleverly Limited,RUS,Russia
BETAMAX LTD.,RUS,Russia
NORTH OIL TRADING CORP.,RUS,Russia
SPUTNIK CONSTRUCTION FIRM LTD.,RUS,Russia
SIBERIAN PHARMACEUTICAL COMPANY,RUS,Russia
"""COMPLEX"" LTD.",RUS,Russia
"""MODE LUX"" TRADE CORPORATION LTD.",RUS,Russia
"""PROMSTROY"" LTD.",RUS,Russia
"""CONTOUR - M"" LTD.",RUS,Russia
"""STROYCOMPLEKT"" LTD.",RUS,Russia
"""RUSINFORM"" LTD.",RUS,Russia
"""REKO TRADE HOUSE"" LTD.",RUS,Russia
"""ZENITH"" LTD.",RUS,Russia
"""FORMULA"" LTD.",RUS,Russia
"""PRADECO TRADING"" LTD.",RUS,Russia
"""EUROFINANCE"" LTD.",RUS,Russia
"""LADA-FARM"" LTD.",RUS,Russia
"""ORGFINSERVICE"" LTD.",RUS,Russia
"""ATLANT INFORM"" LTD.",RUS,Russia
"""ZEMLEDELIE"" INC.",RUS,Russia
"""KOMKORD"" INC.",RUS,Russia
"""YUGLEGPROMSERVICE"" INC.",RUS,Russia
"""REMINSTROY"" LTD.",RUS,Russia
"""CONTINEX"" LTD.",RUS,Russia
FINANCIAL HOLDING GROUP AG,RUS,Russia
"""COMETA-STROYCOM"" LTD.",RUS,Russia
"""PROFITABLE HOUSE"" LTD.",RUS,Russia
"""CLEARING-PRODUSSING CENTER"" LTD.",RUS,Russia
"""STAR"" LTD.",RUS,Russia
"""TEHSTANDARD"" LTD.",RUS,Russia
KEENTEX LTD.,RUS,Russia
"""PROMTECHINVEST"" LTD.",RUS,Russia
"""AKMOS TRADE"" LTD.",RUS,Russia
OIL ALLIANCE LTD.,RUS,Russia
"""LEGPROMTORG"" LTD.",RUS,Russia
JAINT LTD.,RUS,Russia
MDM CONSULTING LTD.,RUS,Russia
PROMRADTEH LTD.,RUS,Russia
KONCERN NOVYE TEKHNOLOGII OOO,RUS,Russia
NEFTESNABBUZINES LTD.,RUS,Russia
SUIR CORPORATION,RUS,Russia
SEAWEST INTERNATIONAL S.A.,RUS,Russia
NORTHLAND INVESTMENTS LTD.,RUS,Russia
UKRAINIAN INDUSTRY COMPANY LTD.,RUS,Russia
MARINE DESIGN AND DEVELOPMENT LIMITED,RUS,Russia
MILENI LTD.,RUS,Russia
STAMMEL INTERNATIONAL LTD.,RUS,Russia
FOUR FATHERS LTD.,RUS,Russia
"CREDIT EASTERN EUROPE BANK, INC.",RUS,Russia
AEROSPACE ASSOCIATES S.A.,RUS,Russia
TONWEST LIMITED,RUS,Russia
"KLONDIKE GOLD, INC.",RUS,Russia
STYLAND MARINE CORP.,RUS,Russia
QUELEA CORPORATION,RUS,Russia
ALFA-GROUP INC.,RUS,Russia
Shurefine Limited,RUS,Russia
KEMIRA CORPORATION,RUS,Russia
LINKLATER MANAGEMENT LIMITED,RUS,Russia
MILL FINANCIAL SERVICES CORPORATION,RUS,Russia
I.T.B.S. CORPORATION,RUS,Russia
XEROCURRENCY INVESTMENTS INC.,RUS,Russia
NOTSON INTERNATIONAL S.A.,RUS,Russia
VELLEY LIMITED,RUS,Russia
PELOP COMPANY INC.,RUS,Russia
XEROLUX INTERNATIONAL CORP.,RUS,Russia
KINGSMEAD ASSOCIATES S.A.,RUS,Russia
AGMAR INVESTMENTS LIMITED,RUS,Russia
FROST IMPEX INC.,RUS,Russia
METROPOLITAN WEST LIMITED,RUS,Russia
ELTON CAPITAL LIMITED,RUS,Russia
ORIENTAL FOOD PRODUCTS CORP.,RUS,Russia
HALL STAR INVESTMENTS LTD.,RUS,Russia
SOUTH RAY LIMITED,RUS,Russia
CREDIT ALLIANCE GROUP LTD.,RUS,Russia
WESTFINANZ LTD.,RUS,Russia
KATO GROUP LIMITED,RUS,Russia
DIADECO PRODUCTION LTD.,RUS,Russia
GEMEL FINANCE LTD.,RUS,Russia
ALTAIR COMMERCIAL LTD.,RUS,Russia
GTP WORLD-WIDE LTD.,RUS,Russia
DANTE TRADING S.A.,RUS,Russia
E-PROXY CORPORATION,RUS,Russia
EUROIMPEX GROUP CORP.,RUS,Russia
FIRST DEALERS INC.,RUS,Russia
FORESTER LTD.,RUS,Russia
MS BUSINESS GROUP INC.,RUS,Russia
VALEO HOLDING LIMITED,RUS,Russia
PAPP CORP.,RUS,Russia
HARTOG HOLDINGS S.A.,RUS,Russia
COVELLE MANAGEMENT S.A.,RUS,Russia
NEO-COLLECTION LTD.,RUS,Russia
DYNAMICS TECHNOLOGIES CORPORATION,RUS,Russia
PRINTEX INVESTMENTS LIMITED,RUS,Russia
ORLI INC.,RUS,Russia
STRONGMAN CORPORATION,RUS,Russia
ASATA CORP.,RUS,Russia
SARGENT TRADING S.A.,RUS,Russia
EUROVITA S.A.,RUS,Russia
OCTARIUM CORPORATION,RUS,Russia
EASTCOM SERVICES LTD.,RUS,Russia
WIND AT OUR BACK LIMITED,RUS,Russia
FULCHER ASSETS LIMITED,RUS,Russia
NTN SERVICE LTD.,RUS,Russia
DONSTOCK LTD.,RUS,Russia
PARLIAMENT INTERNATIONAL LIMITED,RUS,Russia
IMTEC CORPORATION,RUS,Russia
PLOYD CORPORATION,RUS,Russia
BUCKBY ASSETS LIMITED,RUS,Russia
MAGNUS MANAGEMENT LIMITED,RUS,Russia
LANITTA LIMITED,RUS,Russia
AVERNO LIMITED,RUS,Russia
TELFA IMPEX LIMITED,RUS,Russia
MOSMEDIA CORPORATION,RUS,Russia
SWIFT BUSINESS INC.,RUS,Russia
KARL BALLING CORPORATION LIMITED,RUS,Russia
HILEAH MANAGEMENT LIMITED,RUS,Russia
DWD LIMITED,RUS,Russia
GRANFIELD INC.,RUS,Russia
FAIRING MARATHON LIMITED,RUS,Russia
KELBY IMPEX INC.,RUS,Russia
MILLIGAN INVESTMENTS S.A.,RUS,Russia
DENDRO WORKS INCORPORATED,RUS,Russia
RAMBART ASSETS LIMITED,RUS,Russia
FLEGG TRADING LIMITED,RUS,Russia
DOTHY INVESTMENTS LIMITED,RUS,Russia
ELSINORE CHEMICAL LTD.,RUS,Russia
AMOS PROPERTIES LIMITED,RUS,Russia
KELLOCK IMPEX INC.,RUS,Russia
Cresta Commers Ltd,RUS,Russia
C.B.I. NAVI INTERNATIONAL LIMITED,RUS,Russia
AEROTRANSTECH CORPORATION,RUS,Russia
INTERNATIONAL NETWORK HANDLING LTD.,RUS,Russia
EUROPEAN BEVERAGE COMPANY LTD.,RUS,Russia
DDC LIMITED,RUS,Russia
PIAN LTD,RUS,Russia
COURTMOY HOLDINGS LIMITED,RUS,Russia
GB TRANS CHEMICALS LTD.,RUS,Russia
INIGO HOLDINGS LIMITED,RUS,Russia
DUNSTAN ASSOCIATES LIMITED,RUS,Russia
HULLION PROPERTIES INC.,RUS,Russia
BOSWORTH CAPITAL INC.,RUS,Russia
LOWRY PACIFIC LIMITED,RUS,Russia
SBI COMMERCE LTD.,RUS,Russia
DICXONOR INC.,RUS,Russia
ELSOMAR S.A.,RUS,Russia
PETROCROWN LTD.,RUS,Russia
FATHER SECURITIES LTD.,RUS,Russia
SERVICE CENTRE GROUP LTD.,RUS,Russia
IVO IMPEX LIMITED,RUS,Russia
GERTY IMPEX CORPORATION,RUS,Russia
ARDEN PACIFIC LIMITED,RUS,Russia
NW Investment Group Ltd.,RUS,Russia
PRESCO INC.,RUS,Russia
COWANOR INC.,RUS,Russia
DELTA FIRST LIMITED,RUS,Russia
KERRIGAN HOLDINGS INC.,RUS,Russia
GLOBESTREAM SYSTEMS CORP.,RUS,Russia
LANGTON PACIFIC LIMITED,RUS,Russia
GUNTER FINANZEN INCORPORATED,RUS,Russia
ELLIN PACIFIC GROUP INC.,RUS,Russia
Main Street International Ltd,RUS,Russia
ONWARD MARKETING INC.,RUS,Russia
FRUITLINE CORPORATION,RUS,Russia
IRESON PROJECTS LIMITED,RUS,Russia
Quarthorp Holding Ltd.,RUS,Russia
RAWDON FINANCE LIMITED,RUS,Russia
EURONIX CORPORATION,RUS,Russia
VANDROS INTERNATIONAL LIMITED,RUS,Russia
Trade Meridian Company Limited,RUS,Russia
ZORANT MANAGEMENT LTD.,RUS,Russia
Pharmacy Holding Group Ltd,RUS,Russia
Sweet and Candy Company Limited,RUS,Russia
AFB INVESTMENT LTD.,RUS,Russia
Tender Orchid Marketing Inc.,RUS,Russia
VEISA Finance Group Ltd,RUS,Russia
KIPPAX TRADING INC.,RUS,Russia
SWEET PACK CORP.,RUS,Russia
Measure Intertrade Limited,RUS,Russia
Overseas Automobile Corporation,RUS,Russia
HALLORAN IMPEX LIMITED,RUS,Russia
FOLTRIGG CORPORATION,RUS,Russia
Haswell Impex Limited,RUS,Russia
DUNKAN VENTURES LTD.,RUS,Russia
WATERFALL DEVELOPMENT LIMITED,RUS,Russia
TENTORIUM INTERNATIONAL CORPORATION,RUS,Russia
MONSOON INTERCONNECTION CORPORATION,RUS,Russia
MADOC CAPITAL LIMITED,RUS,Russia
"INVESTMENT ALLIANCE, LTD.",RUS,Russia
LP International Group Ltd.,RUS,Russia
TERECON HOLDINGS INC.,RUS,Russia
GELEO HOLDINGS LTD.,RUS,Russia
EXIMUS EQUITIES CORP.,RUS,Russia
CLIVE IMPEX LIMITED,RUS,Russia
KENN MANAGEMENT S.A.,RUS,Russia
ALLMET MANAGEMENT INC.,RUS,Russia
LANDATA COMMERCIAL GROUP LTD.,RUS,Russia
TECNICON ENTERPRISES COMPANY LTD.,RUS,Russia
ALDOR PRODUCTIONS CORP.,RUS,Russia
EXTRAVAGANZA INTERNATIONAL INC.,RUS,Russia
ALPHA GROUP INTERNATIONAL HOLDINGS LIMITED,RUS,Russia
VANCE ASSOCIATES CORPORATION,RUS,Russia
MORNA TRADINGS CORPORATION,RUS,Russia
LAVIUS LIMITED,RUS,Russia
Gloria Market Ltd.,RUS,Russia
PAONT LIMITED,RUS,Russia
WALNITA COMMERCIAL COMPANY LTD.,RUS,Russia
VELORIO MARKETING INC.,RUS,Russia
MERCOMEAT TRADERS LTD.,RUS,Russia
"METAPHORA, INC.",RUS,Russia
DEHNEN TRADING LIMITED,RUS,Russia
BETLEY PACIFIC LIMITED,RUS,Russia
GENERAL RESOURCES HOLDINGS S.A.,RUS,Russia
ZEN CONSULTANTS INC.,RUS,Russia
Trumps Management Ltd,RUS,Russia
Chess News Corporation,RUS,Russia
CHADWICK PRODUCTIONS LTD.,RUS,Russia
BERIANO TRADING LTD.,RUS,Russia
MARSON UNIVERSAL INC.,RUS,Russia
PHILOMEL CORPORATION,RUS,Russia
REVIAL CORPORATION,RUS,Russia
SUNPORT GROUP LTD.,RUS,Russia
AKOL INVESTING INC.,RUS,Russia
ROSEBURG INVESTING CORP.,RUS,Russia
TRUMBLE BUSINESS CORP.,RUS,Russia
LOMZA CAPITAL CORP.,RUS,Russia
MBR CONSULTANTS LTD.,RUS,Russia
ROWBERRY PACIFIC LTD.,RUS,Russia
SELECTRON MEMBERS LTD.,RUS,Russia
ENERGY GLOBAL VENTURES LTD,RUS,Russia
SIRAN MANAGEMENT LIMITED,RUS,Russia
PENRIC SERVICES INC.,RUS,Russia
MLBA CORPORATION,RUS,Russia
EQUIPORT DEVELOPMENT INC.,RUS,Russia
GRECO ENTERPRISES INC.,RUS,Russia
THORLEY RESOURCES CORPORATION,RUS,Russia
SUCCESS STONE OVERSEAS CORP.,RUS,Russia
TARLETON VENTURES LTD.,RUS,Russia
KERVINT COMMERCIAL CORP.,RUS,Russia
METROLAND INDUSTRIES LIMITED,RUS,Russia
ABELAND TRADING INC.,RUS,Russia
PHOENIX GLOBAL SERVICES LTD,RUS,Russia
DOWNOVER MANAGEMENT LTD.,RUS,Russia
TAVIS OVERSEAS INC.,RUS,Russia
SEMANT COMMERCIAL GROUP INC.,RUS,Russia
PREFER CONSULTING LTD.,RUS,Russia
TRISTAN GAS & OIL LTD,RUS,Russia
TRISTAN WORLD ENERGY LTD,RUS,Russia
PHELAN SYSTEMS S.A.,RUS,Russia
SUNRISE TRADING VENTURE INC.,RUS,Russia
MANARED SERVICES LTD.,RUS,Russia
SRT GROUP LTD.,RUS,Russia
STU System LTD,RUS,Russia
FALCONER TRADING CORPORATION,RUS,Russia
NICKLIN INC.,RUS,Russia
AB TRANSINVEST LIMITED,RUS,Russia
DAVEST GLOBAL LTD.,RUS,Russia
LAYCOM EQUITIES LTD.,RUS,Russia
WESTAR PROJECTS INC.,RUS,Russia
MEDIASSET HOLDINGS LIMITED,RUS,Russia
ROSSER HOLDINGS INC.,RUS,Russia
GROUND SUPPORT CORP.,RUS,Russia
BILES SERVICES CORPORATION,RUS,Russia
ARCWAY INTERNATIONAL Ltd.,RUS,Russia
ROPASO ESTATES CORPORATION,RUS,Russia
PROFFER EQUITIES LTD.,RUS,Russia
MORELAND COMMERCIAL INC.,RUS,Russia
NOWILL PACIFIC LIMITED,RUS,Russia
NEZAR FINANCE LTD,RUS,Russia
Futuro Management Inc.,RUS,Russia
SIMPEX LIMITED,RUS,Russia
REGENT HOLDINGS TRADING LIMITED,RUS,Russia
Richmont Asset Management Limited,RUS,Russia
KEMFOR COMMERCIAL CORP.,RUS,Russia
FLAMINGO ROAD S.A.,RUS,Russia
EXOIL ALLIANCE LTD.,RUS,Russia
DIALON PROJECTS GROUP INC.,RUS,Russia
NIDOM LTD.,RUS,Russia
FAMUR OVERSEAS LTD,RUS,Russia
